customer_id,segment,country,risk_band,age
CUST009352,SME,Singapore,Very High,52
CUST009353,Retail,Singapore,High,42
CUST009354,SME,Singapore,Medium,50
CUST009355,Private Banking,UK,Medium,69
CUST009356,Corporate,UAE,High,43
CUST009357,Private Banking,UAE,Low,65
CUST009358,Corporate,USA,Low,20
CUST009359,Retail,UK,High,76
CUST009360,SME,USA,Low,38
CUST009361,Private Banking,UK,Low,76
CUST009362,Retail,UK,High,32
CUST009363,Corporate,UAE,Low,53
CUST009364,Retail,UAE,Very High,57
CUST009365,Corporate,USA,Low,69
CUST009366,Corporate,USA,Low,40
CUST009367,Retail,UK,High,45
CUST009368,Private Banking,India,High,34
CUST009369,Retail,UAE,Low,20
CUST009370,Retail,UAE,High,44
CUST009371,SME,UAE,Very High,45
CUST009372,Corporate,UK,High,60
CUST009373,Corporate,Singapore,Very High,32
CUST009374,Private Banking,UAE,Very High,45
CUST009375,Corporate,USA,High,57
CUST009376,Retail,Singapore,Medium,35
CUST009377,Corporate,Singapore,Medium,75
CUST009378,Retail,UAE,Medium,29
CUST009379,Private Banking,UAE,High,50
CUST009380,Corporate,USA,Low,51
CUST009381,Private Banking,India,High,42
CUST009382,SME,USA,Medium,43
CUST009383,SME,UK,Low,60
CUST009384,Corporate,Singapore,Medium,23
CUST009385,Corporate,India,Medium,22
CUST009386,SME,UK,Very High,25
CUST009387,Retail,UAE,Low,28
CUST009388,Private Banking,USA,High,48
CUST009389,SME,UK,High,47
CUST009390,SME,UAE,Medium,65
CUST009391,SME,Singapore,Low,48
CUST009392,Private Banking,India,Very High,53
CUST009393,SME,Singapore,High,51
CUST009394,Corporate,USA,High,60
CUST009395,SME,India,Medium,58
CUST009396,Corporate,UAE,High,18
CUST009397,Private Banking,UK,Very High,35
CUST009398,Retail,UAE,Medium,57
CUST009399,Private Banking,Singapore,Very High,24
CUST009400,Private Banking,UK,Very High,39
CUST009401,Private Banking,UAE,Low,42
CUST009402,Retail,USA,Medium,65
CUST009403,Corporate,UK,Medium,39
CUST009404,Retail,India,Low,56
CUST009405,Corporate,UK,High,38
CUST009406,Retail,USA,Medium,36
CUST009407,Retail,UK,Medium,50
CUST009408,Private Banking,Singapore,High,53
CUST009409,Corporate,India,Low,79
CUST009410,Private Banking,India,Very High,21
CUST009411,Private Banking,UK,Low,37
CUST009412,Corporate,UK,Medium,33
CUST009413,Private Banking,UK,Medium,19
CUST009414,Retail,UK,Very High,57
CUST009415,Retail,UK,Very High,78
CUST009416,Retail,UAE,High,22
CUST009417,Corporate,UAE,Medium,30
CUST009418,Private Banking,UAE,High,18
CUST009419,Retail,Singapore,High,22
CUST009420,Private Banking,USA,Low,18
CUST009421,Retail,UAE,Low,54
CUST009422,Corporate,UAE,Low,60
CUST009423,Corporate,UK,Low,37
CUST009424,Corporate,India,High,55
CUST009425,Corporate,UK,Medium,52
CUST009426,Private Banking,Singapore,Very High,53
CUST009427,Retail,UAE,Medium,56
CUST009428,Private Banking,UAE,Low,72
CUST009429,Retail,USA,High,33
CUST009430,Retail,UAE,High,51
CUST009431,SME,UAE,Medium,80
CUST009432,SME,India,Low,47
CUST009433,Retail,UK,Very High,35
CUST009434,Corporate,UK,Low,33
CUST009435,Retail,India,Very High,60
CUST009436,Retail,UK,High,63
CUST009437,Retail,USA,Low,50
CUST009438,Retail,USA,Very High,32
CUST009439,SME,India,Low,29
CUST009440,Private Banking,UAE,Medium,63
CUST009441,SME,UAE,Medium,28
CUST009442,SME,UAE,Medium,71
CUST009443,Private Banking,USA,High,21
CUST009444,Corporate,Singapore,Medium,76
CUST009445,Private Banking,India,High,55
CUST009446,Retail,UK,Very High,32
CUST009447,Corporate,Singapore,High,71
CUST009448,SME,Singapore,Very High,66
CUST009449,Corporate,UK,Medium,21
CUST009450,Corporate,Singapore,Very High,74
CUST009451,SME,UK,High,24
CUST009452,SME,UK,Very High,36
CUST009453,SME,UAE,Low,58
CUST009454,Private Banking,India,Low,57
CUST009455,Private Banking,Singapore,Very High,34
CUST009456,Retail,UK,Low,34
CUST009457,SME,India,Very High,36
CUST009458,Retail,India,Low,62
CUST009459,SME,UAE,High,44
CUST009460,Corporate,India,Medium,62
CUST009461,Corporate,UK,Medium,45
CUST009462,Retail,India,Very High,26
CUST009463,SME,Singapore,Medium,51
CUST009464,Corporate,Singapore,High,72
CUST009465,Private Banking,USA,Medium,52
CUST009466,Corporate,USA,High,41
CUST009467,SME,Singapore,High,22
CUST009468,Private Banking,UK,Very High,38
CUST009469,SME,USA,High,57
CUST009470,Private Banking,UAE,High,43
CUST009471,Corporate,UK,Low,28
CUST009472,Corporate,UAE,Medium,52
CUST009473,SME,UAE,Very High,44
CUST009474,Private Banking,UK,Very High,21
CUST009475,SME,India,Low,23
CUST009476,SME,Singapore,Low,33
CUST009477,SME,USA,Very High,40
CUST009478,SME,UK,Medium,22
CUST009479,Corporate,UK,Medium,70
CUST009480,Corporate,UK,High,66
CUST009481,Private Banking,UK,Medium,57
CUST009482,Private Banking,USA,Medium,53
CUST009483,SME,UK,Medium,41
CUST009484,Corporate,Singapore,Low,57
CUST009485,SME,UK,Medium,77
CUST009486,Corporate,Singapore,Low,40
CUST009487,Retail,UAE,Medium,61
CUST009488,Corporate,UAE,Very High,78
CUST009489,Retail,UAE,Medium,80
CUST009490,Corporate,UAE,Low,79
CUST009491,Corporate,UAE,High,44
CUST009492,Retail,India,Low,60
CUST009493,Retail,India,Medium,70
CUST009494,Retail,Singapore,Medium,74
CUST009495,Retail,Singapore,Medium,55
CUST009496,Corporate,UK,Low,29
CUST009497,Retail,UAE,Medium,26
CUST009498,SME,Singapore,High,76
CUST009499,Corporate,India,High,80
CUST009500,SME,Singapore,Very High,70
CUST009501,SME,Singapore,Very High,65
CUST009502,SME,India,High,34
CUST009503,Corporate,Singapore,Very High,24
CUST009504,Corporate,India,High,38
CUST009505,Retail,USA,Very High,49
CUST009506,Private Banking,UAE,Low,67
CUST009507,Retail,India,High,66
CUST009508,Retail,Singapore,Medium,45
CUST009509,Corporate,Singapore,Medium,76
CUST009510,SME,UAE,Medium,39
CUST009511,Corporate,UK,Very High,57
CUST009512,Retail,Singapore,Medium,63
CUST009513,Private Banking,USA,Medium,23
CUST009514,Retail,UK,Very High,23
CUST009515,Private Banking,Singapore,Medium,30
CUST009516,Retail,UK,High,39
CUST009517,Corporate,Singapore,Very High,79
CUST009518,Private Banking,UAE,Medium,58
CUST009519,Private Banking,India,Medium,74
CUST009520,SME,UK,Very High,36
CUST009521,Retail,USA,Medium,18
CUST009522,Private Banking,USA,Low,56
CUST009523,Corporate,India,Very High,62
CUST009524,Private Banking,UAE,Very High,54
CUST009525,SME,USA,Low,54
CUST009526,Retail,USA,High,53
CUST009527,Private Banking,UK,Very High,25
CUST009528,SME,Singapore,Low,56
CUST009529,Retail,India,Medium,36
CUST009530,Retail,UK,High,25
CUST009531,Private Banking,UK,Very High,75
CUST009532,SME,UAE,Medium,39
CUST009533,SME,Singapore,Medium,74
CUST009534,Private Banking,India,Medium,50
CUST009535,Private Banking,UAE,Very High,50
CUST009536,Private Banking,USA,High,70
CUST009537,Corporate,Singapore,Low,23
CUST009538,Private Banking,Singapore,Low,21
CUST009539,Private Banking,UK,Low,37
CUST009540,Corporate,UAE,Medium,68
CUST009541,Private Banking,UK,High,65
CUST009542,SME,India,Low,39
CUST009543,Corporate,UAE,Very High,22
CUST009544,Retail,Singapore,Low,60
CUST009545,SME,UAE,High,54
CUST009546,Private Banking,India,High,53
CUST009547,Private Banking,USA,Very High,56
CUST009548,SME,UK,High,31
CUST009549,Corporate,Singapore,Medium,24
CUST009550,Corporate,USA,High,67
CUST009551,Corporate,Singapore,Low,28
CUST009552,Corporate,USA,Very High,20
CUST009553,Private Banking,Singapore,Low,66
CUST009554,Retail,USA,Low,61
CUST009555,Corporate,India,Low,38
CUST009556,Retail,UK,Low,36
CUST009557,Retail,UK,Low,53
CUST009558,Corporate,India,Low,63
CUST009559,SME,UK,Very High,58
CUST009560,Corporate,Singapore,Very High,76
CUST009561,SME,UAE,High,22
CUST009562,SME,Singapore,Very High,37
CUST009563,Private Banking,Singapore,High,62
CUST009564,Corporate,Singapore,Medium,36
CUST009565,Corporate,Singapore,Very High,18
CUST009566,Corporate,Singapore,High,19
CUST009567,Retail,UAE,High,63
CUST009568,Corporate,Singapore,High,61
CUST009569,SME,USA,Very High,51
CUST009570,Corporate,Singapore,Very High,68
CUST009571,Private Banking,USA,Medium,19
CUST009572,Retail,USA,Low,28
CUST009573,SME,UK,Very High,42
CUST009574,Retail,UK,Medium,67
CUST009575,Retail,USA,Very High,18
CUST009576,SME,India,Very High,55
CUST009577,Retail,USA,Very High,61
CUST009578,SME,UK,Low,71
CUST009579,Corporate,USA,Low,22
CUST009580,Private Banking,UK,Medium,33
CUST009581,Retail,UAE,Low,26
CUST009582,Corporate,Singapore,Medium,49
CUST009583,Private Banking,India,Very High,21
CUST009584,Corporate,Singapore,Very High,66
CUST009585,Private Banking,UK,Very High,29
CUST009586,Corporate,Singapore,Very High,23
CUST009587,Private Banking,Singapore,Low,61
CUST009588,Retail,UK,Medium,33
CUST009589,SME,India,Low,30
CUST009590,SME,UK,Very High,54
CUST009591,Private Banking,UK,Very High,66
CUST009592,Corporate,India,Medium,77
CUST009593,SME,India,Low,40
CUST009594,Retail,USA,Very High,50
CUST009595,SME,USA,High,52
CUST009596,Corporate,Singapore,Medium,44
CUST009597,Private Banking,Singapore,Low,41
CUST009598,Corporate,Singapore,Low,55
CUST009599,Retail,Singapore,High,62
CUST009600,Retail,Singapore,Low,40
CUST009601,Private Banking,UK,Medium,72
CUST009602,Private Banking,UAE,Very High,23
CUST009603,SME,UAE,High,44
CUST009604,SME,UK,Low,65
CUST009605,Corporate,UK,Medium,29
CUST009606,SME,Singapore,Medium,74
CUST009607,Corporate,Singapore,High,50
CUST009608,Corporate,Singapore,Very High,66
CUST009609,SME,UK,Very High,40
CUST009610,Private Banking,UAE,High,53
CUST009611,SME,Singapore,High,29
CUST009612,Retail,USA,Very High,18
CUST009613,Private Banking,UK,Low,79
CUST009614,Private Banking,UK,Low,27
CUST009615,SME,India,High,35
CUST009616,Retail,Singapore,High,34
CUST009617,Private Banking,USA,Medium,18
CUST009618,Private Banking,UK,Low,24
CUST009619,Private Banking,Singapore,Medium,49
CUST009620,Retail,Singapore,High,54
CUST009621,Retail,UK,Low,73
CUST009622,Retail,UK,Medium,42
CUST009623,Private Banking,Singapore,Very High,77
CUST009624,Corporate,Singapore,Very High,77
CUST009625,SME,India,Medium,76
CUST009626,Private Banking,UK,High,78
CUST009627,Corporate,Singapore,Very High,49
CUST009628,Private Banking,USA,Very High,57
CUST009629,Private Banking,UAE,High,42
CUST009630,Private Banking,Singapore,Very High,56
CUST009631,Private Banking,Singapore,Low,75
CUST009632,Retail,Singapore,Medium,32
CUST009633,SME,UAE,Medium,69
CUST009634,Retail,UAE,Low,28
CUST009635,Private Banking,UAE,Low,56
CUST009636,Private Banking,India,High,72
CUST009637,Corporate,USA,Low,72
CUST009638,Corporate,India,High,65
CUST009639,Private Banking,UK,Very High,78
CUST009640,Retail,UAE,Low,68
CUST009641,SME,USA,High,55
CUST009642,Corporate,Singapore,Very High,19
CUST009643,Private Banking,USA,Medium,71
CUST009644,SME,USA,Very High,54
CUST009645,Corporate,UAE,Low,37
CUST009646,Retail,India,Very High,42
CUST009647,Retail,UK,Medium,57
CUST009648,SME,Singapore,High,79
CUST009649,Private Banking,USA,Low,76
CUST009650,Corporate,India,Very High,54
CUST009651,Retail,Singapore,Low,70
CUST009652,SME,UK,Very High,65
CUST009653,Retail,India,Medium,21
CUST009654,SME,UAE,Medium,19
CUST009655,SME,Singapore,High,58
CUST009656,Corporate,India,Medium,55
CUST009657,SME,India,Very High,27
CUST009658,SME,Singapore,Low,68
CUST009659,SME,Singapore,High,65
CUST009660,SME,Singapore,Medium,54
CUST009661,Corporate,India,Low,62
CUST009662,Retail,Singapore,Very High,66
CUST009663,Private Banking,Singapore,Very High,56
CUST009664,SME,UAE,Very High,42
CUST009665,Private Banking,USA,Medium,33
CUST009666,Private Banking,India,High,29
CUST009667,SME,USA,Very High,69
CUST009668,Private Banking,UK,Low,37
CUST009669,Corporate,UK,Very High,39
CUST009670,Private Banking,UK,Medium,19
CUST009671,Private Banking,Singapore,Low,42
CUST009672,Retail,UK,High,69
CUST009673,Retail,USA,Very High,27
CUST009674,Retail,Singapore,Low,22
CUST009675,SME,India,Low,51
CUST009676,Corporate,Singapore,Medium,55
CUST009677,Retail,UK,Low,55
CUST009678,Retail,India,Very High,55
CUST009679,Private Banking,Singapore,Medium,19
CUST009680,Corporate,India,Very High,66
CUST009681,Corporate,USA,High,21
CUST009682,Corporate,UK,Medium,72
CUST009683,SME,UAE,Low,70
CUST009684,SME,USA,Low,27
CUST009685,Corporate,UK,Low,68
CUST009686,Private Banking,India,Very High,55
CUST009687,SME,UAE,Medium,35
CUST009688,Retail,USA,High,80
CUST009689,Retail,UAE,Medium,26
CUST009690,SME,USA,Low,30
CUST009691,Private Banking,India,High,48
CUST009692,Corporate,India,Low,33
CUST009693,Private Banking,UAE,Medium,29
CUST009694,Private Banking,UK,High,25
CUST009695,Corporate,Singapore,High,77
CUST009696,SME,USA,High,23
CUST009697,Private Banking,Singapore,High,49
CUST009698,Retail,India,Very High,36
CUST009699,Corporate,UAE,Very High,70
CUST009700,Corporate,UAE,Low,70
CUST009701,SME,Singapore,Low,68
CUST009702,Retail,India,Medium,71
CUST009703,Retail,UK,High,61
CUST009704,Retail,India,High,51
CUST009705,Retail,India,Low,24
CUST009706,Corporate,UAE,Low,26
CUST009707,SME,UK,Medium,74
CUST009708,Corporate,USA,Very High,50
CUST009709,SME,USA,Low,24
CUST009710,Corporate,India,Low,72
CUST009711,SME,Singapore,High,45
CUST009712,SME,India,Very High,49
CUST009713,Private Banking,UAE,Low,27
CUST009714,Private Banking,India,Very High,53
CUST009715,SME,UAE,High,73
CUST009716,Private Banking,USA,Very High,79
CUST009717,Retail,USA,Low,72
CUST009718,SME,USA,Medium,37
CUST009719,Private Banking,UAE,Low,40
CUST009720,Retail,India,High,48
CUST009721,SME,India,Low,29
CUST009722,SME,India,Medium,25
CUST009723,Retail,UK,Medium,37
CUST009724,Retail,UK,Medium,19
CUST009725,Corporate,UK,High,42
CUST009726,Private Banking,USA,High,27
CUST009727,Corporate,USA,Very High,32
CUST009728,Corporate,USA,Low,66
CUST009729,Retail,India,Very High,44
CUST009730,SME,Singapore,High,41
CUST009731,Retail,India,High,24
CUST009732,Corporate,India,Low,30
CUST009733,Retail,Singapore,Low,46
CUST009734,Private Banking,UAE,Low,48
CUST009735,Retail,UAE,Low,42
CUST009736,Private Banking,USA,High,72
CUST009737,Private Banking,UK,Medium,68
CUST009738,Retail,USA,Very High,26
CUST009739,Corporate,USA,Low,50
CUST009740,Retail,USA,Very High,54
CUST009741,Private Banking,USA,Medium,32
CUST009742,Corporate,UK,High,21
CUST009743,Corporate,UK,Very High,27
CUST009744,Corporate,UAE,Very High,28
CUST009745,Retail,Singapore,Very High,72
CUST009746,SME,UAE,Medium,19
CUST009747,Retail,UAE,Low,78
CUST009748,Corporate,USA,High,78
CUST009749,Retail,UAE,Medium,73
CUST009750,SME,India,Low,22
CUST009751,Private Banking,India,Very High,45
CUST009752,Private Banking,Singapore,Very High,26
CUST009753,Retail,USA,High,68
CUST009754,SME,UK,High,64
CUST009755,Retail,UK,Very High,20
CUST009756,Corporate,UAE,Low,70
CUST009757,SME,UAE,High,42
CUST009758,Corporate,UAE,High,24
CUST009759,Private Banking,UK,Very High,42
CUST009760,Private Banking,UAE,Low,39
CUST009761,Private Banking,India,Low,70
CUST009762,Retail,Singapore,Low,77
CUST009763,Private Banking,India,Low,51
CUST009764,Retail,UK,Medium,66
CUST009765,Corporate,USA,Very High,49
CUST009766,SME,UAE,Medium,41
CUST009767,Corporate,Singapore,High,47
CUST009768,Private Banking,India,High,19
CUST009769,SME,Singapore,High,73
CUST009770,Corporate,USA,Low,71
CUST009771,Private Banking,India,Very High,61
CUST009772,SME,India,High,31
CUST009773,Corporate,Singapore,Medium,55
CUST009774,Private Banking,USA,High,31
CUST009775,SME,India,Low,22
CUST009776,SME,Singapore,Medium,18
CUST009777,Retail,UK,Low,21
CUST009778,SME,UAE,Very High,40
CUST009779,Corporate,USA,Low,24
CUST009780,Corporate,India,High,45
CUST009781,Corporate,India,Medium,71
CUST009782,Corporate,UAE,Very High,20
CUST009783,Retail,USA,High,57
CUST009784,Retail,Singapore,Very High,65
CUST009785,Retail,UK,Very High,30
CUST009786,Private Banking,USA,Low,67
CUST009787,Retail,USA,Medium,67
CUST009788,Private Banking,UK,Medium,42
CUST009789,SME,UAE,Very High,23
CUST009790,Private Banking,Singapore,Very High,79
CUST009791,Private Banking,UAE,Low,47
CUST009792,Private Banking,UK,Medium,56
CUST009793,Private Banking,USA,High,77
CUST009794,SME,UAE,Low,40
CUST009795,Corporate,USA,Very High,77
CUST009796,Retail,UK,Low,62
CUST009797,SME,UK,High,71
CUST009798,SME,UAE,Very High,20
CUST009799,Corporate,India,Very High,39
CUST009800,Corporate,India,High,45
CUST009801,SME,UK,High,71
CUST009802,Retail,USA,Very High,46
CUST009803,Corporate,India,Low,32
CUST009804,Retail,USA,Medium,51
CUST009805,Private Banking,India,Very High,76
CUST009806,Corporate,India,High,74
CUST009807,SME,India,Low,33
CUST009808,Corporate,USA,High,31
CUST009809,SME,USA,Low,77
CUST009810,Corporate,India,High,42
CUST009811,SME,UK,Very High,52
CUST009812,Private Banking,Singapore,High,71
CUST009813,Private Banking,Singapore,Medium,44
CUST009814,SME,UAE,Medium,32
CUST009815,Retail,USA,Low,33
CUST009816,Corporate,UK,High,37
CUST009817,Private Banking,USA,High,69
CUST009818,SME,Singapore,Low,80
CUST009819,Retail,USA,High,36
CUST009820,Private Banking,USA,Very High,24
CUST009821,Private Banking,UAE,Medium,21
CUST009822,Private Banking,USA,Low,54
CUST009823,Retail,USA,High,43
CUST009824,Private Banking,UAE,Low,47
CUST009825,Retail,USA,High,25
CUST009826,Retail,India,Medium,63
CUST009827,Corporate,UAE,Medium,38
CUST009828,Private Banking,UAE,Medium,22
CUST009829,Retail,USA,Low,27
CUST009830,Retail,UK,Very High,66
CUST009831,Corporate,UK,Low,19
CUST009832,Retail,UK,High,35
CUST009833,Retail,UK,Very High,72
CUST009834,Private Banking,Singapore,Low,78
CUST009835,Corporate,UAE,Medium,49
CUST009836,Corporate,UAE,Medium,69
CUST009837,SME,India,Medium,25
CUST009838,Private Banking,UK,Medium,70
CUST009839,SME,USA,Low,38
CUST009840,SME,UAE,Low,25
CUST009841,SME,UAE,Very High,62
CUST009842,Retail,UAE,Medium,18
CUST009843,SME,Singapore,High,51
CUST009844,SME,Singapore,Medium,59
CUST009845,Private Banking,UAE,High,44
CUST009846,Private Banking,UAE,High,77
CUST009847,Private Banking,UAE,High,31
CUST009848,SME,UK,Low,79
CUST009849,Corporate,USA,High,27
CUST009850,Private Banking,USA,Low,74
CUST009851,Private Banking,UAE,High,48
CUST009852,Corporate,UAE,High,51
CUST009853,Corporate,UAE,High,43
CUST009854,Corporate,UK,Low,67
CUST009855,SME,UK,Medium,46
CUST009856,SME,UK,Very High,52
CUST009857,SME,USA,High,23
CUST009858,Private Banking,UK,Medium,29
CUST009859,Private Banking,Singapore,High,24
CUST009860,Retail,USA,Very High,48
CUST009861,Private Banking,Singapore,High,58
CUST009862,Retail,UK,High,53
CUST009863,Private Banking,UAE,Very High,37
CUST009864,Private Banking,UAE,Medium,55
CUST009865,Private Banking,India,Low,30
CUST009866,Retail,USA,Very High,72
CUST009867,SME,UAE,Very High,73
CUST009868,Private Banking,India,Very High,60
CUST009869,Private Banking,UAE,High,64
CUST009870,SME,India,High,61
CUST009871,Retail,UK,Very High,52
CUST009872,Corporate,UAE,Medium,27
CUST009873,Retail,UAE,Medium,34
CUST009874,Private Banking,UK,Low,52
CUST009875,Private Banking,UK,Low,40
CUST009876,SME,India,Medium,22
CUST009877,Corporate,India,Medium,63
CUST009878,SME,USA,Very High,57
CUST009879,Retail,USA,Very High,60
CUST009880,Private Banking,UK,Low,76
CUST009881,Corporate,UAE,Very High,69
CUST009882,Retail,India,Very High,18
CUST009883,Corporate,USA,Medium,57
CUST009884,Private Banking,UAE,Low,24
CUST009885,Corporate,UK,Medium,29
CUST009886,Private Banking,UK,Low,65
CUST009887,SME,UK,Very High,79
CUST009888,Corporate,UK,Medium,62
CUST009889,Corporate,UAE,Very High,79
CUST009890,SME,UK,Low,42
CUST009891,SME,Singapore,Low,78
CUST009892,SME,Singapore,Very High,63
CUST009893,Retail,India,Medium,59
CUST009894,Retail,USA,Low,21
CUST009895,SME,India,High,56
CUST009896,Retail,India,High,46
CUST009897,Corporate,UK,High,46
CUST009898,Private Banking,Singapore,High,61
CUST009899,SME,Singapore,Medium,32
CUST009900,Retail,Singapore,Medium,60
CUST009901,Retail,USA,Medium,44
CUST009902,Private Banking,USA,High,57
CUST009903,SME,UK,Low,51
