loan_id,customer_id,product,currency,principal,interest_rate,status,risk_band
LOAN0004134,CUST003660,trade finance,USD,3655402.29,8.07,Watch,Low
LOAN0004135,CUST006219,trade finance,USD,1826178.6,13.99,NonPerforming,Low
LOAN0004136,CUST000714,trade finance,USD,3696077.66,13.49,NonPerforming,Medium
LOAN0004137,CUST002317,trade finance,INR,2444889.76,7.74,Performing,Very High
LOAN0004138,CUST009001,trade finance,USD,2782557.47,5.73,NonPerforming,Medium
LOAN0004139,CUST002510,credit card,USD,4915328.88,12.58,NonPerforming,High
LOAN0004140,CUST004571,commercial overdraft,INR,1892943.18,9.82,NonPerforming,Low
LOAN0004141,CUST004903,working capital,USD,8208881.34,7.14,NonPerforming,Very High
LOAN0004142,CUST001423,working capital,USD,5271748.57,8.73,NonPerforming,Medium
LOAN0004143,CUST002364,credit card,INR,2392941.87,5.15,Watch,Very High
LOAN0004144,CUST004718,trade finance,INR,104236.32,14.72,NonPerforming,Medium
LOAN0004145,CUST009314,mortgage,GBP,9744695.81,16.12,NonPerforming,Very High
LOAN0004146,CUST002990,trade finance,USD,4213297.85,16.63,Watch,Very High
LOAN0004147,CUST000440,credit card,INR,9767799.52,14.36,NonPerforming,Very High
LOAN0004148,CUST009951,trade finance,GBP,5963012.3,6.06,Performing,Medium
LOAN0004149,CUST009050,credit card,INR,4295136.8,18.0,Watch,Very High
LOAN0004150,CUST006839,credit card,INR,1606838.61,10.2,Performing,Medium
LOAN0004151,CUST007798,term loan,INR,4798030.48,15.04,Performing,Low
LOAN0004152,CUST007173,term loan,GBP,4702636.48,9.22,Watch,Low
LOAN0004153,CUST009522,mortgage,USD,5241924.35,13.8,NonPerforming,Medium
LOAN0004154,CUST009244,mortgage,INR,7498335.99,15.18,Performing,Very High
LOAN0004155,CUST003162,commercial overdraft,GBP,4548276.11,12.09,Watch,High
LOAN0004156,CUST002080,trade finance,INR,1626354.55,15.49,NonPerforming,Low
LOAN0004157,CUST005690,term loan,INR,2130417.56,7.26,Watch,Very High
LOAN0004158,CUST009214,working capital,USD,3097995.37,13.05,Performing,Low
LOAN0004159,CUST009276,working capital,INR,9194316.73,14.0,NonPerforming,Very High
LOAN0004160,CUST004822,term loan,GBP,8658010.16,16.41,NonPerforming,Very High
LOAN0004161,CUST000908,credit card,GBP,1292170.45,6.63,Watch,Medium
LOAN0004162,CUST008409,commercial overdraft,GBP,6250344.08,7.15,NonPerforming,Medium
LOAN0004163,CUST005729,credit card,GBP,6033721.07,11.63,Performing,Low
LOAN0004164,CUST006569,credit card,INR,7143125.81,10.18,Performing,Very High
LOAN0004165,CUST007188,working capital,INR,9453773.22,15.26,Watch,Medium
LOAN0004166,CUST001205,working capital,GBP,9111405.95,16.98,Performing,Low
LOAN0004167,CUST003371,credit card,GBP,5381518.03,6.29,Performing,Medium
LOAN0004168,CUST007053,credit card,INR,1685840.9,17.75,NonPerforming,Medium
LOAN0004169,CUST005393,term loan,USD,5106274.89,16.27,NonPerforming,Medium
LOAN0004170,CUST007132,trade finance,INR,9004479.65,10.35,Performing,Very High
LOAN0004171,CUST001582,mortgage,GBP,5904784.89,16.4,Watch,Very High
LOAN0004172,CUST002777,mortgage,GBP,7855405.51,9.37,Performing,Medium
LOAN0004173,CUST000643,mortgage,USD,5251626.44,14.52,NonPerforming,Low
LOAN0004174,CUST009375,mortgage,GBP,3930893.94,9.79,Performing,Low
LOAN0004175,CUST005609,credit card,USD,4870082.94,11.37,NonPerforming,High
LOAN0004176,CUST003279,commercial overdraft,GBP,7081807.87,15.28,NonPerforming,Very High
LOAN0004177,CUST006207,mortgage,INR,114488.03,5.17,Performing,Very High
LOAN0004178,CUST002596,working capital,INR,7505002.6,5.47,Watch,Very High
LOAN0004179,CUST007948,term loan,GBP,4644590.25,12.37,NonPerforming,Medium
LOAN0004180,CUST006592,trade finance,USD,2864234.9,14.58,Watch,Very High
LOAN0004181,CUST004220,mortgage,USD,4744593.51,14.62,Watch,Low
LOAN0004182,CUST006011,credit card,GBP,2324515.81,10.59,Performing,Medium
LOAN0004183,CUST002608,commercial overdraft,GBP,2262894.18,14.58,Watch,Low
LOAN0004184,CUST007945,mortgage,GBP,1261292.98,15.21,Performing,Medium
LOAN0004185,CUST002744,mortgage,INR,4124827.2,6.23,Performing,Medium
LOAN0004186,CUST000702,credit card,INR,470029.48,14.63,Watch,Low
LOAN0004187,CUST008921,trade finance,GBP,1534348.07,8.56,NonPerforming,Low
LOAN0004188,CUST006297,credit card,USD,8288217.17,16.5,Performing,Low
LOAN0004189,CUST008406,mortgage,INR,4018095.56,9.04,Watch,Medium
LOAN0004190,CUST008500,commercial overdraft,INR,3039815.46,6.66,Watch,Very High
LOAN0004191,CUST003570,credit card,GBP,1301113.68,11.01,NonPerforming,High
LOAN0004192,CUST007371,credit card,INR,8444705.93,9.61,Watch,Low
LOAN0004193,CUST003266,term loan,USD,3636742.24,15.04,Watch,High
LOAN0004194,CUST009651,working capital,INR,3791790.26,9.4,NonPerforming,High
LOAN0004195,CUST008438,mortgage,GBP,6010794.14,5.88,Watch,Low
LOAN0004196,CUST000817,mortgage,GBP,2408304.86,13.96,Performing,High
LOAN0004197,CUST008765,trade finance,USD,1311473.72,11.32,NonPerforming,High
LOAN0004198,CUST002321,mortgage,GBP,5703578.41,15.13,NonPerforming,High
LOAN0004199,CUST009960,working capital,USD,4285556.26,11.15,NonPerforming,Medium
LOAN0004200,CUST003350,commercial overdraft,INR,6184336.75,13.26,Performing,Low
LOAN0004201,CUST000186,working capital,INR,820041.09,12.33,NonPerforming,High
LOAN0004202,CUST004358,credit card,USD,5479615.0,7.99,NonPerforming,High
LOAN0004203,CUST007176,mortgage,USD,4724486.22,14.53,Performing,Low
LOAN0004204,CUST005661,credit card,USD,4963827.79,13.3,Performing,Medium
LOAN0004205,CUST005702,mortgage,USD,2081012.3,12.0,Watch,Very High
LOAN0004206,CUST000746,mortgage,USD,3177883.93,16.69,Performing,Low
LOAN0004207,CUST008225,trade finance,INR,5413587.28,16.68,Watch,Medium
LOAN0004208,CUST004723,credit card,GBP,3926485.26,15.61,Performing,Very High
LOAN0004209,CUST007992,credit card,INR,379277.83,9.01,Performing,High
LOAN0004210,CUST000026,working capital,INR,5111123.51,13.66,Performing,Low
LOAN0004211,CUST000290,term loan,GBP,7750738.57,6.72,NonPerforming,High
LOAN0004212,CUST001870,trade finance,GBP,4320606.24,13.63,NonPerforming,Medium
LOAN0004213,CUST003035,trade finance,INR,6454482.8,17.39,NonPerforming,Very High
LOAN0004214,CUST007521,credit card,INR,8900403.2,10.68,NonPerforming,High
LOAN0004215,CUST009556,trade finance,USD,3429763.05,16.9,Watch,Medium
LOAN0004216,CUST001654,mortgage,INR,3097495.45,13.23,Performing,High
LOAN0004217,CUST008531,commercial overdraft,GBP,905782.26,12.23,Watch,Very High
LOAN0004218,CUST008477,term loan,GBP,1153494.97,17.71,NonPerforming,Very High
LOAN0004219,CUST002747,credit card,USD,606306.66,6.91,Watch,Very High
LOAN0004220,CUST002190,term loan,INR,6651155.65,6.57,Performing,Medium
LOAN0004221,CUST005796,commercial overdraft,INR,6274689.58,12.74,Watch,High
LOAN0004222,CUST004060,credit card,GBP,4221037.05,15.58,Watch,Very High
LOAN0004223,CUST006977,mortgage,INR,92620.89,15.53,NonPerforming,Low
LOAN0004224,CUST000583,commercial overdraft,INR,5615518.34,8.44,Performing,Very High
LOAN0004225,CUST008644,mortgage,GBP,573339.9,11.33,Watch,Low
LOAN0004226,CUST006173,mortgage,USD,5522355.31,14.45,NonPerforming,Low
LOAN0004227,CUST002006,working capital,INR,8600928.22,5.4,Watch,High
LOAN0004228,CUST008252,trade finance,USD,7066328.17,7.9,Watch,Very High
LOAN0004229,CUST003977,mortgage,INR,1884937.29,12.0,NonPerforming,Low
LOAN0004230,CUST008571,term loan,INR,22287.39,15.83,Performing,High
LOAN0004231,CUST004147,commercial overdraft,USD,5032077.18,8.16,Performing,Low
LOAN0004232,CUST002422,commercial overdraft,INR,5655419.31,5.05,Watch,Low
LOAN0004233,CUST006094,commercial overdraft,GBP,2271058.83,6.64,NonPerforming,High
LOAN0004234,CUST001126,commercial overdraft,INR,5370459.96,15.68,Watch,High
LOAN0004235,CUST002611,term loan,USD,4085398.81,11.66,NonPerforming,High
LOAN0004236,CUST001381,working capital,USD,5873374.96,5.84,Watch,Medium
LOAN0004237,CUST002064,commercial overdraft,GBP,3579751.36,12.71,Watch,High
LOAN0004238,CUST009331,mortgage,USD,3748656.38,10.85,Watch,Low
LOAN0004239,CUST008294,term loan,USD,6630119.52,6.24,Performing,Low
LOAN0004240,CUST009373,mortgage,INR,246767.36,9.01,NonPerforming,High
LOAN0004241,CUST003558,term loan,INR,4586070.24,6.99,NonPerforming,Medium
LOAN0004242,CUST003278,commercial overdraft,INR,4209293.63,13.46,Performing,High
LOAN0004243,CUST003354,trade finance,INR,9105556.55,16.68,Watch,Low
LOAN0004244,CUST009117,mortgage,INR,5806051.82,7.94,NonPerforming,High
LOAN0004245,CUST000257,mortgage,GBP,361963.28,14.6,NonPerforming,Low
LOAN0004246,CUST006644,term loan,INR,9141235.22,14.51,NonPerforming,High
LOAN0004247,CUST007811,credit card,INR,8006549.36,11.59,Watch,Low
LOAN0004248,CUST005547,commercial overdraft,GBP,1368533.27,8.11,Performing,Very High
LOAN0004249,CUST003560,working capital,INR,3286382.96,8.99,Watch,Low
LOAN0004250,CUST006044,working capital,GBP,1784368.03,9.34,NonPerforming,Medium
LOAN0004251,CUST007246,mortgage,INR,9109947.76,10.65,Watch,Medium
LOAN0004252,CUST003099,mortgage,USD,6218133.19,10.05,Performing,Medium
LOAN0004253,CUST001296,commercial overdraft,USD,5898957.6,17.28,NonPerforming,Medium
LOAN0004254,CUST002322,credit card,GBP,2725455.84,7.11,Performing,Medium
LOAN0004255,CUST009326,mortgage,GBP,6216871.54,7.5,Watch,High
LOAN0004256,CUST004434,working capital,USD,641842.6,6.49,Performing,Medium
LOAN0004257,CUST001650,term loan,INR,7997531.49,5.56,Performing,High
LOAN0004258,CUST003442,credit card,USD,2719562.93,9.63,NonPerforming,Low
LOAN0004259,CUST008668,term loan,INR,9503132.84,17.25,Watch,Medium
LOAN0004260,CUST009780,mortgage,INR,5597322.34,15.34,Watch,Medium
LOAN0004261,CUST007901,credit card,USD,1880839.92,12.42,NonPerforming,Medium
LOAN0004262,CUST008114,commercial overdraft,GBP,7226730.64,14.64,Watch,Very High
LOAN0004263,CUST002662,working capital,GBP,2795575.79,14.55,Watch,Low
LOAN0004264,CUST006426,mortgage,INR,7499980.28,6.59,NonPerforming,High
LOAN0004265,CUST005296,credit card,USD,7783076.35,6.3,Watch,Medium
LOAN0004266,CUST004447,working capital,USD,9035638.37,15.28,NonPerforming,Low
LOAN0004267,CUST009489,term loan,GBP,7587617.6,10.11,Performing,Very High
LOAN0004268,CUST003442,working capital,INR,1495983.48,16.73,NonPerforming,Medium
LOAN0004269,CUST009013,term loan,INR,2778788.43,6.71,Watch,Medium
LOAN0004270,CUST000602,working capital,INR,1184544.22,16.45,Watch,Low
LOAN0004271,CUST004788,mortgage,USD,3280327.14,15.5,Watch,Very High
LOAN0004272,CUST000574,commercial overdraft,INR,8815586.48,5.35,Performing,Medium
LOAN0004273,CUST004495,term loan,GBP,8695706.6,8.56,NonPerforming,Low
LOAN0004274,CUST009577,mortgage,USD,6712935.89,8.93,Performing,Low
LOAN0004275,CUST006545,working capital,USD,3462227.52,8.06,Performing,Very High
LOAN0004276,CUST003407,commercial overdraft,GBP,2657051.99,10.12,Performing,Medium
LOAN0004277,CUST008680,term loan,USD,4280210.39,12.82,Performing,Medium
LOAN0004278,CUST005615,credit card,INR,5993027.51,14.78,NonPerforming,High
LOAN0004279,CUST004610,working capital,INR,4397582.17,14.28,NonPerforming,High
LOAN0004280,CUST004582,working capital,GBP,5310149.63,6.45,Watch,Low
LOAN0004281,CUST007236,credit card,GBP,9474259.23,14.93,NonPerforming,High
LOAN0004282,CUST007366,working capital,INR,6671622.17,12.47,Performing,High
LOAN0004283,CUST009603,trade finance,GBP,1724014.19,12.54,NonPerforming,High
LOAN0004284,CUST008650,credit card,GBP,9322813.88,11.4,Watch,Medium
LOAN0004285,CUST008242,trade finance,GBP,6748993.58,12.14,NonPerforming,Medium
LOAN0004286,CUST000785,credit card,GBP,2852151.1,8.89,NonPerforming,Low
LOAN0004287,CUST000982,trade finance,INR,5569162.65,12.71,Performing,Very High
LOAN0004288,CUST003768,term loan,INR,9837200.93,16.68,Performing,Low
LOAN0004289,CUST000245,credit card,USD,5274976.95,12.08,NonPerforming,Very High
LOAN0004290,CUST005875,mortgage,USD,6436065.38,14.39,Performing,Low
LOAN0004291,CUST000980,credit card,GBP,8343682.24,15.65,NonPerforming,Very High
LOAN0004292,CUST000089,commercial overdraft,USD,8207709.8,10.58,Watch,Low
LOAN0004293,CUST001091,commercial overdraft,GBP,4823217.28,8.28,Watch,Medium
LOAN0004294,CUST003716,mortgage,GBP,4890483.8,9.29,Watch,High
LOAN0004295,CUST006728,working capital,INR,1694026.44,17.96,NonPerforming,Medium
LOAN0004296,CUST000073,credit card,INR,4273633.07,16.54,Watch,Low
LOAN0004297,CUST003662,mortgage,INR,2637058.52,10.6,Performing,Low
LOAN0004298,CUST001900,working capital,GBP,5107445.79,13.46,NonPerforming,Very High
LOAN0004299,CUST001369,working capital,GBP,4638390.94,7.27,Watch,High
LOAN0004300,CUST005838,working capital,INR,2685913.22,10.42,NonPerforming,Low
LOAN0004301,CUST004752,working capital,GBP,2913584.64,7.35,NonPerforming,High
LOAN0004302,CUST005341,mortgage,USD,7731589.55,10.8,Performing,Very High
LOAN0004303,CUST005426,credit card,INR,7338492.13,14.3,Performing,Medium
LOAN0004304,CUST007805,working capital,USD,2868861.72,7.74,Performing,Low
LOAN0004305,CUST000463,term loan,GBP,5657586.77,11.98,Watch,Low
LOAN0004306,CUST001903,term loan,INR,1723232.87,7.58,Watch,Very High
LOAN0004307,CUST005824,commercial overdraft,USD,1376030.88,9.99,Watch,High
LOAN0004308,CUST000459,commercial overdraft,USD,3160609.49,9.91,NonPerforming,High
LOAN0004309,CUST007707,working capital,INR,8596320.53,5.89,Performing,Very High
LOAN0004310,CUST001717,mortgage,GBP,5483285.47,15.02,Watch,High
LOAN0004311,CUST006660,mortgage,GBP,9796344.55,12.44,Watch,Very High
LOAN0004312,CUST007335,working capital,GBP,54625.26,17.15,Watch,Medium
LOAN0004313,CUST003876,trade finance,GBP,6375822.37,14.2,Performing,Low
LOAN0004314,CUST007602,trade finance,INR,8130264.29,11.26,NonPerforming,Medium
LOAN0004315,CUST000922,commercial overdraft,INR,6668955.16,9.3,Performing,Medium
LOAN0004316,CUST009855,term loan,GBP,7139050.71,16.02,NonPerforming,Very High
LOAN0004317,CUST003441,credit card,GBP,2459608.35,15.38,NonPerforming,Medium
LOAN0004318,CUST007056,working capital,GBP,7612177.5,17.17,Watch,High
LOAN0004319,CUST005051,working capital,INR,1710883.63,10.86,Watch,Very High
LOAN0004320,CUST005306,mortgage,USD,6240100.51,13.28,NonPerforming,Medium
LOAN0004321,CUST002577,term loan,INR,6006147.13,8.63,Watch,High
LOAN0004322,CUST006902,commercial overdraft,INR,7540744.83,16.36,Performing,High
LOAN0004323,CUST001351,term loan,GBP,1996157.26,12.9,NonPerforming,Medium
LOAN0004324,CUST003514,trade finance,USD,4224450.01,17.6,Watch,High
LOAN0004325,CUST000130,working capital,INR,5756864.01,7.32,NonPerforming,Low
LOAN0004326,CUST002738,trade finance,GBP,5019178.2,17.18,Performing,Medium
LOAN0004327,CUST007079,term loan,USD,9531284.93,6.74,Watch,Low
LOAN0004328,CUST003421,trade finance,INR,8517335.14,13.58,NonPerforming,Very High
LOAN0004329,CUST000463,credit card,USD,2585143.32,6.75,Watch,Low
LOAN0004330,CUST005525,trade finance,INR,7821627.88,5.59,Performing,Very High
LOAN0004331,CUST008804,term loan,USD,3216216.06,11.3,Performing,Low
LOAN0004332,CUST008793,term loan,INR,2037451.72,5.93,Watch,Very High
LOAN0004333,CUST003863,mortgage,USD,1707559.66,17.46,Performing,Low
LOAN0004334,CUST000709,commercial overdraft,USD,6818048.58,9.37,Watch,High
LOAN0004335,CUST006376,trade finance,USD,3779689.2,14.22,Watch,High
LOAN0004336,CUST009039,trade finance,GBP,360862.49,8.35,Performing,High
LOAN0004337,CUST008455,term loan,GBP,3684994.87,14.44,Performing,High
LOAN0004338,CUST005627,commercial overdraft,INR,7605982.86,10.16,Watch,Very High
LOAN0004339,CUST004638,trade finance,USD,3634006.68,6.23,NonPerforming,Medium
LOAN0004340,CUST004012,term loan,INR,3286148.46,5.61,NonPerforming,Very High
LOAN0004341,CUST009831,mortgage,INR,5313586.01,10.62,Performing,Low
LOAN0004342,CUST005698,commercial overdraft,INR,9392476.32,6.04,Watch,Very High
LOAN0004343,CUST002249,trade finance,GBP,7346731.75,8.96,Watch,Low
LOAN0004344,CUST006386,commercial overdraft,USD,7417342.63,6.71,Performing,Medium
LOAN0004345,CUST003441,term loan,INR,5762105.71,10.92,NonPerforming,Very High
LOAN0004346,CUST003121,credit card,USD,8724846.09,8.21,Watch,Medium
LOAN0004347,CUST005866,mortgage,GBP,4858984.1,10.19,NonPerforming,Low
LOAN0004348,CUST001613,commercial overdraft,USD,111442.1,6.34,Watch,Very High
LOAN0004349,CUST003935,working capital,INR,2476565.29,8.65,NonPerforming,Low
LOAN0004350,CUST001397,commercial overdraft,INR,5927471.03,9.68,NonPerforming,Very High
LOAN0004351,CUST009830,mortgage,GBP,7598205.0,8.57,Watch,Low
LOAN0004352,CUST008015,mortgage,INR,2239507.68,17.4,NonPerforming,Low
LOAN0004353,CUST001359,commercial overdraft,INR,8475605.99,16.76,Performing,High
LOAN0004354,CUST001118,working capital,INR,6353325.47,15.11,Watch,Low
LOAN0004355,CUST005031,credit card,GBP,4218692.42,9.41,NonPerforming,Medium
LOAN0004356,CUST008182,trade finance,USD,3771834.51,13.34,Performing,High
LOAN0004357,CUST006278,credit card,INR,2267113.63,13.51,Performing,Very High
LOAN0004358,CUST000595,mortgage,USD,3558605.61,6.97,Performing,Low
LOAN0004359,CUST008170,commercial overdraft,USD,878089.05,6.89,NonPerforming,Low
LOAN0004360,CUST000114,commercial overdraft,USD,7200852.66,7.41,Performing,Very High
LOAN0004361,CUST009231,term loan,INR,8028438.8,13.03,NonPerforming,High
LOAN0004362,CUST000042,mortgage,GBP,6162722.71,13.91,NonPerforming,Low
LOAN0004363,CUST008094,trade finance,USD,2386815.21,6.92,NonPerforming,Low
LOAN0004364,CUST007063,trade finance,INR,1211053.73,11.12,Watch,Medium
LOAN0004365,CUST000900,commercial overdraft,USD,6230983.34,14.17,NonPerforming,High
LOAN0004366,CUST000595,credit card,INR,1119824.29,10.25,Watch,High
LOAN0004367,CUST003243,term loan,USD,3018186.97,17.91,NonPerforming,High
LOAN0004368,CUST003317,term loan,INR,9001736.42,15.36,NonPerforming,Low
LOAN0004369,CUST007181,working capital,USD,646124.82,17.83,Watch,Medium
LOAN0004370,CUST007088,mortgage,USD,8078898.64,14.53,Performing,Medium
LOAN0004371,CUST006848,working capital,GBP,3334506.21,11.17,NonPerforming,Medium
LOAN0004372,CUST001562,term loan,INR,2301407.69,14.73,NonPerforming,Very High
LOAN0004373,CUST000828,trade finance,GBP,3497971.9,16.63,Performing,Very High
LOAN0004374,CUST001407,working capital,INR,5670056.32,12.02,Watch,High
LOAN0004375,CUST005493,working capital,USD,4051602.47,13.06,Performing,Low
LOAN0004376,CUST004700,trade finance,GBP,9215677.56,9.67,Watch,Low
LOAN0004377,CUST001104,trade finance,GBP,113126.67,16.04,Watch,Medium
LOAN0004378,CUST009039,mortgage,GBP,8748606.66,16.11,Watch,Low
LOAN0004379,CUST005068,commercial overdraft,USD,7417097.66,10.62,Performing,Very High
LOAN0004380,CUST005450,working capital,USD,4921290.88,16.68,NonPerforming,Low
LOAN0004381,CUST001455,mortgage,GBP,4556577.72,15.07,Watch,Low
LOAN0004382,CUST000753,working capital,INR,5763224.52,17.78,Watch,High
LOAN0004383,CUST002411,term loan,USD,7318536.45,5.6,NonPerforming,High
LOAN0004384,CUST006612,working capital,USD,9571555.22,6.22,Performing,High
LOAN0004385,CUST005236,working capital,GBP,5551753.99,17.57,Performing,Very High
LOAN0004386,CUST002978,working capital,USD,6292705.7,10.25,NonPerforming,Very High
LOAN0004387,CUST007477,mortgage,INR,1927468.5,16.26,Watch,Very High
LOAN0004388,CUST005840,working capital,USD,8839355.87,12.57,NonPerforming,Low
LOAN0004389,CUST001643,working capital,INR,8603953.25,17.82,Performing,Very High
LOAN0004390,CUST007908,mortgage,GBP,4806249.5,9.91,Watch,Very High
LOAN0004391,CUST007048,trade finance,USD,263690.43,16.69,Performing,High
LOAN0004392,CUST005833,credit card,GBP,1713076.25,15.28,Watch,High
LOAN0004393,CUST008823,mortgage,INR,1754756.69,13.09,NonPerforming,Medium
LOAN0004394,CUST002208,term loan,GBP,1713994.9,16.18,NonPerforming,High
LOAN0004395,CUST000773,term loan,INR,5590143.25,14.74,Watch,Low
LOAN0004396,CUST001547,commercial overdraft,INR,3748847.38,13.62,Watch,Medium
LOAN0004397,CUST000852,term loan,INR,5689171.95,6.68,Performing,Low
LOAN0004398,CUST001861,term loan,INR,6455949.81,9.58,NonPerforming,Low
LOAN0004399,CUST009666,trade finance,GBP,7165160.24,6.7,NonPerforming,Low
LOAN0004400,CUST005594,trade finance,INR,3691149.01,15.94,NonPerforming,Very High
